curated_id,molecule_id,source,analogue_component_id,sealed_block_id,outer_fold,outer_test_block
SSCP-dabcddd29962ce60,MOL-1f9ac9a7b5b695cc,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dabd77691e2b6843,MOL-83d4459955767b49,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dabdb80a9e49d9a3,MOL-971f6aa832d4352f,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dac957df5a0e012a,MOL-9053917e9b6dbfe3,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-dacbdf5af305ab65,MOL-c1360487e6304307,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dada03d4832466b0,MOL-fee96209cc9743d4,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dae45b75d60931ec,MOL-4df55db9fa9ea059,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-daecf015d86714dd,MOL-f43a8d4beebe18e7,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-daf65a3743debcc6,MOL-296ca3c818318268,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dafc1db328e85b9a,MOL-5e91e8f9e9e64094,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dafdd950f2e6767f,MOL-e525d140ac9284b6,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-db0bef369ab4d68e,MOL-b03f10626df7b685,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-db1c435a154d8365,MOL-b5457e0f12d9f6f1,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-db2815e14cb1495c,MOL-e31d3f382bb01ae5,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-db29ca746a625e1e,MOL-ed778004d45a361c,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-db2ee181e2e32d21,MOL-465d7bf78932d220,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-db4936d1d825ef34,MOL-7be44e393903bed0,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-db4e2b9235013cb0,MOL-c0c49ffa802311a8,2022_Bhardwaj,AC-e0d18e924c470839,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-db56b0c479acfacb,MOL-8523c9686f2c3d50,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-db5cf29716cfba76,MOL-5f28768d9271948a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-db73c9edb05c2a31,MOL-cdf96189af1e7818,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-db75023fc3cf54c5,MOL-ddeaa17bb392af31,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-db770b7a9fe970db,MOL-60c77912749017c7,2021_Wang,AC-fbc7f1ef462beb7f,BLOCK-d0fe24e9c28856d1,16,BLOCK-d0fe24e9c28856d1
SSCP-db7d6e72c7168ce3,MOL-d59b1244110a36be,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-db9b7d7440590e11,MOL-db607fd55eef4eda,2018_Naylor,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-db9d7349a30c9100,MOL-3c21843e96bacc89,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-dba0563ad355226d,MOL-ec37307b491b1f58,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-dba596e7656e9142,MOL-f45e93eb8e9b60e5,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-dbad302442bc7e5a,MOL-c8fdccb28e7b347c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dbc94e96cebe074e,MOL-6241c66390764286,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dbd9040dc50b70ea,MOL-8cce7a011f86ee02,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dbde31c654fb874f,MOL-7917dce6ef4efb6a,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dbe0c3c38e7cbfa1,MOL-8d100db11fe17f96,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dbe27ad5a1b9cd18,MOL-66b885e35b60220c,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dbf4911c3ff0ce26,MOL-c423a530434c477d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dbffe6a054ee9fca,MOL-6fdc7826c97e8b66,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc15ec5ec7e18cb2,MOL-3c3ba65a33119325,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dc164af73761c5d2,MOL-9a0db57d7854f9b7,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc1b7435b14bcb0d,MOL-5d3ac1b7531b81da,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-dc2287bbe9be2120,MOL-6acf6a898cf96407,2020_Furukawa,AC-114e657b947b31ec,BLOCK-5f91132e1b252609,9,BLOCK-5f91132e1b252609
SSCP-dc307feec62a08a5,MOL-cb30bfae812e17ce,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc33bf30e0dde2a1,MOL-3880c7e704d21812,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc3a172314f87daf,MOL-4b6f082314e5f0ca,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc3eaef74a2b00d2,MOL-086d72c2f5ddef7e,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dc4451decca3aefa,MOL-29f4428d7490ab95,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc4c1cebc4e43aea,MOL-a035500ea5677ffd,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc54d618c2af7e07,MOL-74409ff24898f543,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc6d81c00012686b,MOL-38d8220a33d02edb,2020_Le Roux,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-dc7eec55b61b56a6,MOL-249c6aa0b07da6a0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc8f116eb38d5119,MOL-b11632a17a55acd6,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dc9574f6b7517ae6,MOL-a60f7fe222c4ce83,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-dc992162f58a3b1b,MOL-732e7824e227dddb,2022_Taechalertpaisarn,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dca057ebc16a89c2,MOL-5e7cd412e546799d,2006_Rezai_2,AC-e521a6b3b6226405,BLOCK-4acd8e0f532c9eb9,4,BLOCK-4acd8e0f532c9eb9
SSCP-dca3c50e96edde02,MOL-1f979123806ee14b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dcb096137c7c8840,MOL-46fc3b0babe792ed,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dcc14b98b1211c00,MOL-41db05f409b481da,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dcdae5832e6f2fb2,MOL-9989352ed26ed94f,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dcdb8587837da06c,MOL-58441f768a675dc0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dcdcfc8788665b45,MOL-e61f14501b42a265,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dce0a238a97a3392,MOL-8dca824ef2f09e38,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dce905e2da9a6a2a,MOL-2587f633fe9e6351,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dceadcbd3b8476d0,MOL-76a021a36d56d66a,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-dcf576a7c9326616,MOL-d3f690c034815660,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dcf84bedddf42ab2,MOL-9a2516c61ea185ac,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd0035f94e82de17,MOL-5012f29101583c4b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd15b8c80e15c790,MOL-b6249d7dd51c463d,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dd207fee167252fb,MOL-605a7b1cc5903863,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd2512660cd23c08,MOL-bcebfabd597557e0,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-dd321c35b798f106,MOL-b3619555fd151fcd,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd3c5e4c427acd1b,MOL-db5c16700fcb9973,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd5e043ad8a2e961,MOL-fa6570fb30cb37cd,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd6385d03a45b825,MOL-e08430100de4c080,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd7010c978a95012,MOL-40b7fd891e95765d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd7418f61ad12861,MOL-6ca97adbf110f2e3,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd795d7b2874014b,MOL-c48fc30c227af4d2,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd7ca205b237c93e,MOL-2ebaa5b9aa63b88c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd8c18ac42fb7d5d,MOL-e5b96d86442dd4d0,2020_Furukawa,AC-114e657b947b31ec,BLOCK-5f91132e1b252609,9,BLOCK-5f91132e1b252609
SSCP-dd8ddd7321a64ad1,MOL-1fe7d4c1cc23a77a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd8ec10f3cf52a47,MOL-805b1a049f7c1774,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd8f6af0e1a4bea7,MOL-1ea976fe90052917,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dd9143de6f8523ac,MOL-a2b32647a424509a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd920214093718d7,MOL-92da76fbef3c0b30,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-dd93c73e88d5b5ab,MOL-d78b7658f5d3332f,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dd9c2bfda3dd8659,MOL-a94b6184fdb2f3ba,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dd9fd504e8d10ed1,MOL-989d7c737c314d00,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-ddae6950ee46c9c7,MOL-0a8b7f49ca5e1ca3,2022_Bhardwaj,AC-eac5eab33701d9c6,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-ddb5d76b729cc5aa,MOL-38386fb76c0818a6,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-ddbe180cb70a2290,MOL-ec125ae93fc70132,2021_Comeau,AC-b74b4d5565722d16,BLOCK-bb4bcb852b735057,12,BLOCK-bb4bcb852b735057
SSCP-ddd66a699f7042f5,MOL-da3734bcb6645367,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-ddd68bb1b9bbb400,MOL-8e55f970d905376a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dde5d9a5ccdd9275,MOL-6eb176b401964c73,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-ddee6e27d1d3c29c,MOL-2cb8651052573dae,2018_Naylor,AC-dceba6004ee9f160,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-ddfa04f1449b6ccf,MOL-6c54ec29ee262cbe,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-de0681ef8b59e761,MOL-ca4e7097afb28ce3,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-de0eebf3f53b0825,MOL-b439ab138a7075aa,2018_Naylor,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de1f6c87af74d623,MOL-479e291fb39424d8,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de2d7cad4735fb0e,MOL-b0e480ab651d2e3c,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-de2e08c17abc8756,MOL-585fef6290e60679,2022_Bhardwaj,AC-6d838849b011fe67,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de31a732a73409a4,MOL-7ec46bc10ec5d4d7,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-de383dd1189c771c,MOL-37f36f495e6f8773,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de3898c4944cb385,MOL-48fb0f40be1373b3,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de419e2feb06931c,MOL-8f5126d392608266,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de41e6b2614386ad,MOL-e9fdc0071eb7713e,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-de4a208153472dc8,MOL-469f108e82e2ed89,2013_CHUGAI,AC-fc76278bdc272ec6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-de4f0d72f7ff2508,MOL-abface081d0a2e81,2016_Hickey,AC-c252bb56833af5f3,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de4fc0040ca0a855,MOL-764aa6f7d194dcd2,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de58d9fbe9d076ec,MOL-735e62ebb04b95c9,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de5ab7194ac16cbb,MOL-7e5f6a3801b66cd2,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de658e974fafd528,MOL-0b4875e34c47700b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de6a28699399b614,MOL-7641e2b97f4f0318,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-de6ac8f50184be60,MOL-ec90b00573e82045,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de792fe317a6ab5d,MOL-cb57c00cacb88f09,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de8631f27b8b85c6,MOL-8e4ee7df148b2b0a,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de8aeb38de7fbe56,MOL-af4a9db9da6db8ff,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-de98a10099d87488,MOL-6266f3d9e44c8423,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-debd807e797fb696,MOL-5215bbd189637c77,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dec9896ef1a9d434,MOL-2ed374a6a44735f0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-deccef4f6e01c5db,MOL-c69c4b4d9c633db4,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-ded086162e58d146,MOL-dc27f8e3280f1b7e,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-ded3f01ecffd53d1,MOL-ac7b9d07da1db39c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-deff5c323f028ad9,MOL-ae1512370d03be8d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df031cec4c8ea02d,MOL-7d99fe3fe7f1de76,2024_Faris,AC-e82e3e242d3d320c,BLOCK-c5e520eb3b94ff25,15,BLOCK-c5e520eb3b94ff25
SSCP-df0ac5d63c9ecfd7,MOL-ce182470a743d215,2015_Wang,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df0f7069fcda8166,MOL-74a1459632f8f3c2,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-df130d19edf4a12a,MOL-1b41eb45290f3183,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-df1551d92452d376,MOL-41f5ae616070fd72,2022_Bhardwaj,AC-7765e9e93401e23d,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df1f6f1bad927f6a,MOL-e0a17ccb7c9f88e6,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-df2d2d330c059884,MOL-55c05358c2f90a2e,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-df3520251dcfcd0f,MOL-9fb7a8725e55414f,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df3a2e9f1bcdd426,MOL-b3b87d4ed8014c9c,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df3d2851bf05a706,MOL-8e645dae905125a1,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df42b46d8cacff77,MOL-2a0be44d20c44b4b,2016_Furukawa,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df442c0b3c3d9e77,MOL-3a7ed900f1dcd9b6,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df49d83e0e0e7a69,MOL-c8d746beb7c4a2f3,2018_Naylor,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df51e7d2b9f060c7,MOL-6f09a3bf03692c16,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-df68ea599fb936bd,MOL-865881d5347bde80,2016_Hickey,AC-c252bb56833af5f3,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df72aa1293946345,MOL-4a52a1cee6404b94,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df7f01cb45e4597e,MOL-1ee08c75cb57138d,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-df81fd6ba9a84885,MOL-4e9f80d671fb3936,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-df945fa5079ffa1f,MOL-6647341b639bf322,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-df965a628c960699,MOL-c259a4fabaa06af8,2013_CHUGAI,AC-9915a59ccaa1a737,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-df97298d510771f9,MOL-4b6e5bea25194952,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-df9cd44eb978d25d,MOL-6f63840129f3160b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dfa08fa7f69880d3,MOL-d919fde6d42c567b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dfb740e78e817221,MOL-96875ddf13a08daf,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dfc3b6974f8c41ca,MOL-d3df64b3da15b61e,2015_Bockus_1,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dfc520db39fa9cd5,MOL-964a58ea022478d6,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dfdc688f7aca9e79,MOL-ed8de8d6acdd6aa0,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-dfdc9002404f68c1,MOL-736fab4a3cf13804,2021_Kelly,AC-ac7e5d0036401990,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dfddb0bed62f6c98,MOL-7bc1dc562c099125,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dfe565870a857192,MOL-86902b66658d9f1c,2013_CHUGAI,AC-cf95401a5715faa6,BLOCK-5c361cba45039733,7,BLOCK-5c361cba45039733
SSCP-dff35e0820941fe0,MOL-f1af8d3f3a556215,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-dffaa5501840e570,MOL-6d5391bef4fbf24b,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-e00da93fbb394177,MOL-a36061742b2cad31,2016_Frost,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-e0146caefaa58336,MOL-e2d3f413ce7b4c6d,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-e02f04d850a1f525,MOL-b93e106ccd91dcdc,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
SSCP-e02f5b40582d518f,MOL-0a67b9cdcc1bf6fd,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-e035d43e32a59bb3,MOL-e9fad7ce2e85b25c,2021_Kelly,AC-5e5c956882423f52,BLOCK-4494eb5738fce47c,3,BLOCK-4494eb5738fce47c
SSCP-e03872d0c826f5f8,MOL-51107b9d5bd77198,2020_Townsend,AC-78305ee2e743b795,BLOCK-513383ed86a73488,5,BLOCK-513383ed86a73488
